Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,Average_UCS_MPa
Public,4078,C04,B14,39,4081.25,701.33
Public,3828,C03,B04,87,3835.25,698
Public,3828,C03,B04,65,3833.42,696.33
Public,3658,C02,B02,73,3664.08,693
Public,4088,C04,B15,29,4090.42,692.33
Public,3648,C02,B01,103,3656.58,691
Public,3838,C03,B05,31,3840.58,691
Public,4088,C04,B15,3,4088.25,691
Public,4088,C04,B15,7,4088.58,690
Public,4088,C04,B15,97,4096.08,690
Public,3978,C04,B04,101,3986.42,688
Public,4088,C04,B15,55,4092.58,685.33
Public,4088,C04,B15,1,4088.08,685
Public,4058,C04,B12,63,4063.25,684.67
Public,4088,C04,B15,81,4094.75,684.33
Public,3598,C01,B11,49,3602.08,684
Public,4048,C04,B11,33,4050.75,683.67
Public,4018,C04,B08,75,4024.25,683.33
Public,4088,C04,B15,43,4091.58,683.33
Public,4078,C04,B14,115,4087.58,682.67
Public,4088,C04,B15,37,4091.08,682.67
Public,4068,C04,B13,69,4073.75,681.33
Public,4088,C04,B15,103,4096.58,681.33
Public,3738,C02,B10,67,3743.58,681
Public,4068,C04,B13,59,4072.92,681
Public,4038,C04,B10,75,4044.25,680.67
Public,4088,C04,B15,53,4092.42,680.67
Public,3618,C01,B13,21,3619.75,680
Public,3618,C01,B13,35,3620.92,680
Public,3838,C03,B05,65,3843.42,680
Public,4088,C04,B15,15,4089.25,679.67
Public,3838,C03,B05,29,3840.42,679.33
Public,4088,C04,B15,35,4090.92,679
Public,4088,C04,B15,69,4093.75,678.33
Public,4038,C04,B10,89,4045.42,678
Public,4078,C04,B14,79,4084.58,678
Public,3838,C03,B05,67,3843.58,677.67
Public,4018,C04,B08,117,4027.75,677.33
Public,3598,C01,B11,79,3604.58,677
Public,4078,C04,B14,119,4087.92,677
Public,4048,C04,B11,51,4052.25,676.67
Public,4058,C04,B12,87,4065.25,676.33
Public,3618,C01,B13,93,3625.75,676
Public,4038,C04,B10,115,4047.58,676
Public,4048,C04,B11,73,4054.08,675.67
Public,4048,C04,B11,39,4051.25,675.33
Public,4088,C04,B15,27,4090.25,675.33
Public,3508,C01,B02,17,3509.42,675
Public,4048,C04,B11,65,4053.42,674.67
Public,3658,C02,B02,17,3659.42,674
Public,4038,C04,B10,117,4047.75,674
Public,4068,C04,B13,71,4073.92,674
Public,4088,C04,B15,89,4095.42,673.33
Public,4088,C04,B15,105,4096.75,673.33
Public,3728,C02,B09,95,3735.92,673
Public,4068,C04,B13,97,4076.08,673
Public,4048,C04,B11,25,4050.08,672.67
Public,4088,C04,B15,11,4088.92,672.67
Public,4058,C04,B12,105,4066.75,672.33
Public,4088,C04,B15,25,4090.08,672.33
Public,4078,C04,B14,97,4086.08,672
Public,4088,C04,B15,83,4094.92,671.33
Public,3498,C01,B01,53,3502.42,671
Public,3658,C02,B02,89,3665.42,671
Public,3828,C03,B04,103,3836.58,670.67
Public,4038,C04,B10,5,4038.42,670.67
Public,4088,C04,B15,21,4089.75,670.67
Public,4088,C04,B15,109,4097.08,670.67
Public,3928,C03,B14,15,3929.25,670.33
Public,4068,C04,B13,1,4068.08,670.33
Public,4068,C04,B13,113,4077.42,670.33
Public,4088,C04,B15,59,4092.92,670.33
Public,4088,C04,B15,61,4093.08,670.33
Public,3638,C01,B15,117,3647.75,670
Public,3828,C03,B04,63,3833.25,670
Public,4058,C04,B12,117,4067.75,670
Public,3828,C03,B04,119,3837.92,669.33
Public,4038,C04,B10,97,4046.08,669.33
Public,3708,C02,B07,95,3715.92,669
Public,4058,C04,B12,39,4061.25,669
Public,4068,C04,B13,47,4071.92,669
Public,4008,C04,B07,61,4013.08,668.33
Public,4018,C04,B08,83,4024.92,668.33
Public,4048,C04,B11,21,4049.75,668.33
Public,4078,C04,B14,101,4086.42,668.33
Public,3638,C01,B15,5,3638.42,668
Public,4038,C04,B10,1,4038.08,667.67
Public,4068,C04,B13,99,4076.25,667.67
Public,4088,C04,B15,119,4097.92,667.33
Public,3838,C03,B05,63,3843.25,667
Public,4078,C04,B14,45,4081.75,667
Public,4078,C04,B14,65,4083.42,667
Public,4048,C04,B11,27,4050.25,666.67
Public,4048,C04,B11,43,4051.58,666.67
Public,4058,C04,B12,45,4061.75,666.67
Public,4088,C04,B15,33,4090.75,666.67
Public,4068,C04,B13,29,4070.42,666.33
Public,4068,C04,B13,73,4074.08,666.33
Public,3638,C01,B15,111,3647.25,666
Public,3658,C02,B02,11,3658.92,666
Public,4048,C04,B11,107,4056.92,666
Public,3838,C03,B05,69,3843.75,665.67
Public,4078,C04,B14,75,4084.25,665.67
Public,4078,C04,B14,95,4085.92,665.67
Public,3498,C01,B01,47,3501.92,665
Public,4048,C04,B11,69,4053.75,665
Public,4058,C04,B12,55,4062.58,664.67
Public,4068,C04,B13,63,4073.25,664.33
Public,4078,C04,B14,31,4080.58,664.33
Public,3588,C01,B10,1,3588.08,664
Public,3598,C01,B11,57,3602.75,664
Public,3608,C01,B12,45,3611.75,664
Public,3638,C01,B15,25,3640.08,664
Public,3648,C02,B01,65,3653.42,664
Public,4048,C04,B11,83,4054.92,664
Public,4058,C04,B12,71,4063.92,664
Public,3828,C03,B04,85,3835.08,663.67
Public,4048,C04,B11,49,4052.08,663.33
Public,4078,C04,B14,69,4083.75,663.33
Public,4078,C04,B14,111,4087.25,663.33
Public,4068,C04,B13,101,4076.42,663
Public,4088,C04,B15,57,4092.75,663
Public,4068,C04,B13,85,4075.08,662.67
Public,4078,C04,B14,77,4084.42,662.67
Public,4078,C04,B14,27,4080.25,662.33
Public,4078,C04,B14,29,4080.42,662.33
Public,4078,C04,B14,73,4084.08,662.33
Public,3658,C02,B02,85,3665.08,662
Public,3838,C03,B05,61,3843.08,662
Public,3828,C03,B04,101,3836.42,661.67
Public,4018,C04,B08,105,4026.75,661.67
Public,4068,C04,B13,111,4077.25,661.67
Public,4088,C04,B15,111,4097.25,661.67
Public,4038,C04,B10,109,4047.08,661.33
Public,4048,C04,B11,87,4055.25,661.33
Public,3608,C01,B12,77,3614.42,661
Public,3638,C01,B15,49,3642.08,661
Public,3688,C02,B05,41,3691.42,661
Public,3988,C04,B05,111,3997.25,661
Public,4048,C04,B11,79,4054.58,661
Public,4058,C04,B12,115,4067.58,661
Public,4078,C04,B14,41,4081.42,661
Public,4088,C04,B15,41,4091.42,661
Public,4088,C04,B15,73,4094.08,661
Public,3828,C03,B04,99,3836.25,660.67
Public,4038,C04,B10,83,4044.92,660.67
Public,4088,C04,B15,99,4096.25,660.67
Public,4048,C04,B11,71,4053.92,660.33
Public,4068,C04,B13,91,4075.58,660.33
Public,4078,C04,B14,43,4081.58,660.33
Public,4088,C04,B15,31,4090.58,660.33
Public,3618,C01,B13,61,3623.08,660
Public,3628,C01,B14,5,3628.42,660
Public,4068,C04,B13,89,4075.42,659.67
Public,4008,C04,B07,71,4013.92,659.33
Public,3628,C01,B14,99,3636.25,659
Public,3838,C03,B05,71,3843.92,659
Public,4008,C04,B07,27,4010.25,659
Public,4048,C04,B11,53,4052.42,659
Public,3838,C03,B05,75,3844.25,658.67
Public,4028,C04,B09,7,4028.58,658.67
Public,4048,C04,B11,29,4050.42,658.67
Public,4058,C04,B12,41,4061.42,658.67
Public,3988,C04,B05,109,3997.08,658.33
Public,4058,C04,B12,77,4064.42,658.33
Public,4088,C04,B15,85,4095.08,658.33
Public,4058,C04,B12,73,4064.08,658
Public,4058,C04,B12,79,4064.58,658
Public,4078,C04,B14,67,4083.58,658
Public,4058,C04,B12,49,4062.08,657.67
Public,4068,C04,B13,117,4077.75,657.33
Public,3738,C02,B10,49,3742.08,657
Public,4058,C04,B12,53,4062.42,657
Public,4068,C04,B13,77,4074.42,657
Public,4068,C04,B13,95,4075.92,657
Public,4088,C04,B15,45,4091.75,657
Public,4038,C04,B10,85,4045.08,656.33
Public,4058,C04,B12,37,4061.08,656.33
Public,4088,C04,B15,79,4094.58,656.33
Public,3498,C01,B01,105,3506.75,656
Public,3608,C01,B12,109,3617.08,656
Public,3638,C01,B15,113,3647.42,656
Public,3698,C02,B06,21,3699.75,656
Public,3718,C02,B08,5,3718.42,656
Public,4048,C04,B11,109,4057.08,655.67
Public,4088,C04,B15,115,4097.58,655.67
Public,4018,C04,B08,107,4026.92,655.33
Public,3538,C01,B05,7,3538.58,655
Public,3608,C01,B12,99,3616.25,655
Public,3618,C01,B13,91,3625.58,655
Public,3648,C02,B01,77,3654.42,655
Public,3768,C02,B13,27,3770.25,655
Public,4068,C04,B13,9,4068.75,655
Public,4068,C04,B13,93,4075.75,655
Public,4078,C04,B14,107,4086.92,655
Public,4078,C04,B14,99,4086.25,654.67
Public,4078,C04,B14,113,4087.42,654.67
Public,4088,C04,B15,19,4089.58,654.67
Public,4088,C04,B15,65,4093.42,654.33
Public,4088,C04,B15,113,4097.42,654.33
Public,3628,C01,B14,55,3632.58,654
Public,3668,C02,B03,95,3675.92,654
Public,3768,C02,B13,41,3771.42,654
Public,3828,C03,B04,1,3828.08,654
Public,3828,C03,B04,61,3833.08,654
Public,4048,C04,B11,57,4052.75,654
Public,4088,C04,B15,23,4089.92,653.67
Public,4018,C04,B08,51,4022.25,653.33
Public,4048,C04,B11,119,4057.92,653.33
Public,4068,C04,B13,75,4074.25,653.33
Public,3508,C01,B02,55,3512.58,653
Public,3598,C01,B11,99,3606.25,653
Public,3618,C01,B13,33,3620.75,653
Public,3658,C02,B02,93,3665.75,653
Public,3788,C02,B15,117,3797.75,653
Public,3828,C03,B04,105,3836.75,653
Public,4028,C04,B09,57,4032.75,653
Public,4068,C04,B13,79,4074.58,653
Public,3838,C03,B05,13,3839.08,652.67
Public,4048,C04,B11,89,4055.42,652.67
Public,4088,C04,B15,93,4095.75,652.67
Public,4068,C04,B13,3,4068.25,652.33
Public,4078,C04,B14,33,4080.75,652.33
Public,3658,C02,B02,97,3666.08,652
Public,4048,C04,B11,11,4048.92,652
Public,4058,C04,B12,107,4066.92,652
Public,4068,C04,B13,105,4076.75,652
Public,4068,C04,B13,115,4077.58,652
Public,4048,C04,B11,101,4056.42,651.67
Public,4058,C04,B12,83,4064.92,651.67
Public,4078,C04,B14,55,4082.58,651.67
Public,4018,C04,B08,27,4020.25,651.33
Public,4028,C04,B09,61,4033.08,651.33
Public,4058,C04,B12,113,4067.42,651.33
Public,4068,C04,B13,61,4073.08,651.33
Public,3498,C01,B01,55,3502.58,651
Public,3558,C01,B07,99,3566.25,651
Public,3578,C01,B09,81,3584.75,651
Public,3648,C02,B01,79,3654.58,651
Public,3728,C02,B09,109,3737.08,651
Public,3768,C02,B13,3,3768.25,651
Public,3818,C03,B03,119,3827.92,651
Public,4078,C04,B14,59,4082.92,651
Public,4088,C04,B15,17,4089.42,651
Public,4018,C04,B08,81,4024.75,650.67
Public,4088,C04,B15,9,4088.75,650.67
Public,4058,C04,B12,81,4064.75,650.33
Public,4068,C04,B13,103,4076.58,650.33
Public,3498,C01,B01,37,3501.08,650
Public,3498,C01,B01,39,3501.25,650
Public,3508,C01,B02,79,3514.58,650
Public,3518,C01,B03,57,3522.75,650
Public,3518,C01,B03,71,3523.92,650
Public,3518,C01,B03,73,3524.08,650
Public,3528,C01,B04,25,3530.08,650
Public,4048,C04,B11,15,4049.25,650
Public,4048,C04,B11,31,4050.58,650
Public,4048,C04,B11,61,4053.08,650
Public,4048,C04,B11,93,4055.75,650
Public,4048,C04,B11,95,4055.92,650
Public,4058,C04,B12,29,4060.42,650
Public,4068,C04,B13,37,4071.08,650
Public,4048,C04,B11,81,4054.75,649.67
Public,4068,C04,B13,19,4069.58,649.67
Public,4088,C04,B15,67,4093.58,649.67
Public,4048,C04,B11,41,4051.42,649.33
Public,4058,C04,B12,35,4060.92,649.33
Public,4058,C04,B12,65,4063.42,649.33
Public,4058,C04,B12,69,4063.75,649.33
Public,4078,C04,B14,37,4081.08,649.33
Public,3528,C01,B04,115,3537.58,649
Public,3598,C01,B11,97,3606.08,649
Public,3658,C02,B02,43,3661.58,649
Public,3778,C02,B14,113,3787.42,649
Public,4028,C04,B09,17,4029.42,649
Public,4078,C04,B14,91,4085.58,649
Public,4078,C04,B14,93,4085.75,649
Public,4088,C04,B15,13,4089.08,649
Public,4038,C04,B10,119,4047.92,648.67
Public,4048,C04,B11,35,4050.92,648.67
Public,4058,C04,B12,61,4063.08,648.67
Public,4078,C04,B14,21,4079.75,648.67
Public,4018,C04,B08,85,4025.08,648.33
Public,4038,C04,B10,69,4043.75,648.33
Public,4048,C04,B11,63,4053.25,648.33
Public,4068,C04,B13,5,4068.42,648.33
Public,4068,C04,B13,27,4070.25,648.33
Public,3498,C01,B01,83,3504.92,648
Public,3498,C01,B01,91,3505.58,648
Public,3528,C01,B04,119,3537.92,648
Public,3598,C01,B11,51,3602.25,648
Public,3608,C01,B12,1,3608.08,648
Public,3638,C01,B15,109,3647.08,648
Public,3668,C02,B03,99,3676.25,648
Public,4058,C04,B12,75,4064.25,648
Public,4068,C04,B13,43,4071.58,648
Public,4078,C04,B14,53,4082.42,648
Public,4078,C04,B14,117,4087.75,648
Public,4038,C04,B10,99,4046.25,647.67
Public,4048,C04,B11,13,4049.08,647.67
Public,4068,C04,B13,41,4071.42,647.67
Public,3998,C04,B06,83,4004.92,647.33
Public,4048,C04,B11,103,4056.58,647.33
Public,4068,C04,B13,31,4070.58,647.33
Public,3518,C01,B03,3,3518.25,647
Public,3618,C01,B13,17,3619.42,647
Public,3628,C01,B14,77,3634.42,647
Public,3628,C01,B14,107,3636.92,647
Public,3658,C02,B02,105,3666.75,647
Public,4038,C04,B10,107,4046.92,647
Public,4058,C04,B12,27,4060.25,647
Public,4068,C04,B13,25,4070.08,647
Public,4088,C04,B15,63,4093.25,647
Public,4038,C04,B10,103,4046.58,646.33
Public,4068,C04,B13,13,4069.08,646.33
Public,3498,C01,B01,25,3500.08,646
Public,3558,C01,B07,97,3566.08,646
Public,3588,C01,B10,9,3588.75,646
Public,3638,C01,B15,85,3645.08,646
Public,3678,C02,B04,83,3684.92,646
Public,3688,C02,B05,47,3691.92,646
Public,3698,C02,B06,119,3707.92,646
Public,4048,C04,B11,117,4057.75,646
Public,4058,C04,B12,67,4063.58,646
Public,4068,C04,B13,109,4077.08,646
Public,3828,C03,B04,59,3832.92,645.67
Public,3938,C03,B15,105,3946.75,645.67
Public,4008,C04,B07,117,4017.75,645.67
Public,4058,C04,B12,95,4065.92,645.67
Public,4078,C04,B14,85,4085.08,645.67
Public,3498,C01,B01,113,3507.42,645
Public,3518,C01,B03,59,3522.92,645
Public,3608,C01,B12,7,3608.58,645
Public,3608,C01,B12,105,3616.75,645
Public,3638,C01,B15,11,3638.92,645
Public,3648,C02,B01,63,3653.25,645
Public,3738,C02,B10,63,3743.25,645
Public,4048,C04,B11,37,4051.08,645
Public,4068,C04,B13,83,4074.92,645
Public,4008,C04,B07,23,4009.92,644.67
Public,4008,C04,B07,73,4014.08,644.67
Public,4068,C04,B13,53,4072.42,644.67
Public,4008,C04,B07,99,4016.25,644.33
Public,4068,C04,B13,17,4069.42,644.33
Public,3498,C01,B01,27,3500.25,644
Public,3508,C01,B02,7,3508.58,644
Public,3508,C01,B02,9,3508.75,644
Public,3518,C01,B03,21,3519.75,644
Public,3988,C04,B05,63,3993.25,644
Public,4058,C04,B12,99,4066.25,644
Public,4048,C04,B11,19,4049.58,643.67
Public,3998,C04,B06,5,3998.42,643.33
Public,3498,C01,B01,29,3500.42,643
Public,3508,C01,B02,33,3510.75,643
Public,3518,C01,B03,55,3522.58,643
Public,3628,C01,B14,81,3634.75,643
Public,3968,C04,B03,95,3975.92,642.67
Public,3828,C03,B04,53,3832.42,642.33
Public,4048,C04,B11,55,4052.58,642.33
Public,4048,C04,B11,85,4055.08,642.33
Public,3508,C01,B02,35,3510.92,642
Public,3508,C01,B02,87,3515.25,642
Public,3598,C01,B11,11,3598.92,642
Public,3638,C01,B15,33,3640.75,642
Public,3708,C02,B07,71,3713.92,642
Public,3928,C03,B14,51,3932.25,642
Public,4018,C04,B08,21,4019.75,642
Public,4058,C04,B12,23,4059.92,642
Public,4058,C04,B12,97,4066.08,641.33
Public,3518,C01,B03,5,3518.42,641
Public,3518,C01,B03,15,3519.25,641
Public,3518,C01,B03,75,3524.25,641
Public,3538,C01,B05,109,3547.08,641
Public,3618,C01,B13,99,3626.25,641
Public,3628,C01,B14,91,3635.58,641
Public,4008,C04,B07,7,4008.58,640.67
Public,4068,C04,B13,11,4068.92,640.67
Public,4088,C04,B15,101,4096.42,640.33
Public,3498,C01,B01,109,3507.08,640
Public,3508,C01,B02,119,3517.92,640
Public,3518,C01,B03,1,3518.08,640
Public,3518,C01,B03,7,3518.58,640
Public,3538,C01,B05,19,3539.58,640
Public,3608,C01,B12,43,3611.58,640
Public,3658,C02,B02,99,3666.25,640
Public,3708,C02,B07,37,3711.08,640
Public,4008,C04,B07,25,4010.08,640
Public,4048,C04,B11,45,4051.75,640
Public,4058,C04,B12,85,4065.08,640
Public,4048,C04,B11,113,4057.42,639.67
Public,4078,C04,B14,109,4087.08,639.67
Public,3978,C04,B04,49,3982.08,639.33
Public,4028,C04,B09,25,4030.08,639.33
Public,4028,C04,B09,59,4032.92,639.33
Public,3518,C01,B03,17,3519.42,639
Public,3518,C01,B03,19,3519.58,639
Public,3518,C01,B03,109,3527.08,639
Public,3588,C01,B10,89,3595.42,639
Public,3638,C01,B15,9,3638.75,639
Public,3808,C03,B02,91,3815.58,639
Public,3918,C03,B13,33,3920.75,639
Public,3938,C03,B15,1,3938.08,639
Public,4068,C04,B13,35,4070.92,638.67
Public,4088,C04,B15,77,4094.42,638.67
Public,3968,C04,B03,9,3968.75,638.33
Public,4058,C04,B12,47,4061.92,638.33
Public,4078,C04,B14,105,4086.75,638.33
Public,3498,C01,B01,31,3500.58,638
Public,3498,C01,B01,101,3506.42,638
Public,3508,C01,B02,117,3517.75,638
Public,3518,C01,B03,103,3526.58,638
Public,3578,C01,B09,93,3585.75,638
Public,3588,C01,B10,105,3596.75,638
Public,3628,C01,B14,67,3633.58,638
Public,3638,C01,B15,53,3642.42,638
Public,3678,C02,B04,25,3680.08,638
Public,3768,C02,B13,5,3768.42,638
Public,3998,C04,B06,73,4004.08,638
Public,4028,C04,B09,67,4033.58,637.67
Public,4038,C04,B10,113,4047.42,637.67
Public,4048,C04,B11,3,4048.25,637.33
Public,3498,C01,B01,115,3507.58,637
Public,3508,C01,B02,51,3512.25,637
Public,3578,C01,B09,105,3586.75,637
Public,3638,C01,B15,87,3645.25,637
Public,3648,C02,B01,61,3653.08,637
Public,3768,C02,B13,25,3770.08,637
Public,3828,C03,B04,25,3830.08,637
Public,3838,C03,B05,27,3840.25,637
Public,3928,C03,B14,27,3930.25,637
Public,4058,C04,B12,111,4067.25,637
Public,4068,C04,B13,39,4071.25,637
Public,4068,C04,B13,21,4069.75,636.67
Public,4038,C04,B10,79,4044.58,636.33
Public,4068,C04,B13,45,4071.75,636.33
Public,3498,C01,B01,111,3507.25,636
Public,3538,C01,B05,45,3541.75,636
Public,3558,C01,B07,101,3566.42,636
Public,3628,C01,B14,1,3628.08,636
Public,3658,C02,B02,95,3665.92,636
Public,3678,C02,B04,19,3679.58,636
Public,3708,C02,B07,97,3716.08,636
Public,4068,C04,B13,81,4074.75,635.67
Public,4088,C04,B15,49,4092.08,635.67
Public,4088,C04,B15,75,4094.25,635.67
Public,3928,C03,B14,13,3929.08,635.33
Public,3928,C03,B14,89,3935.42,635.33
Public,3518,C01,B03,11,3518.92,635
Public,3518,C01,B03,83,3524.92,635
Public,3548,C01,B06,83,3554.92,635
Public,3608,C01,B12,89,3615.42,635
Public,3618,C01,B13,77,3624.42,635
Public,3658,C02,B02,35,3660.92,635
Public,3668,C02,B03,105,3676.75,635
Public,3668,C02,B03,107,3676.92,635
Public,3758,C02,B12,73,3764.08,635
Public,4048,C04,B11,59,4052.92,635
Public,3938,C03,B15,3,3938.25,634.67
Public,3988,C04,B05,61,3993.08,634.67
Public,3838,C03,B05,33,3840.75,634.33
Public,4058,C04,B12,101,4066.42,634.33
Public,4078,C04,B14,71,4083.92,634.33
Public,3498,C01,B01,17,3499.42,634
Public,3508,C01,B02,89,3515.42,634
Public,3518,C01,B03,89,3525.42,634
Public,3538,C01,B05,81,3544.75,634
Public,3538,C01,B05,95,3545.92,634
Public,3578,C01,B09,49,3582.08,634
Public,3578,C01,B09,75,3584.25,634
Public,3648,C02,B01,83,3654.92,634
Public,3678,C02,B04,27,3680.25,634
Public,3698,C02,B06,113,3707.42,634
Public,3778,C02,B14,119,3787.92,634
Public,3928,C03,B14,83,3934.92,634
Public,3998,C04,B06,39,4001.25,633.67
Public,4008,C04,B07,51,4012.25,633.67
Public,4028,C04,B09,9,4028.75,633.67
Public,4058,C04,B12,3,4058.25,633.67
Public,4068,C04,B13,65,4073.42,633.67
Public,4008,C04,B07,75,4014.25,633.33
Public,3508,C01,B02,27,3510.25,633
Public,3518,C01,B03,61,3523.08,633
Public,3528,C01,B04,101,3536.42,633
Public,3528,C01,B04,117,3537.75,633
Public,3538,C01,B05,103,3546.58,633
Public,3548,C01,B06,77,3554.42,633
Public,3558,C01,B07,27,3560.25,633
Public,3638,C01,B15,51,3642.25,633
Public,3648,C02,B01,81,3654.75,633
Public,3658,C02,B02,21,3659.75,633
Public,3658,C02,B02,103,3666.58,633
Public,3668,C02,B03,109,3677.08,633
Public,3728,C02,B09,97,3736.08,633
Public,3728,C02,B09,101,3736.42,633
Public,3928,C03,B14,3,3928.25,633
Public,3988,C04,B05,87,3995.25,633
Public,4058,C04,B12,59,4062.92,633
Public,4078,C04,B14,103,4086.58,633
Public,3838,C03,B05,59,3842.92,632.67
Public,3938,C03,B15,31,3940.58,632.67
Public,4058,C04,B12,31,4060.58,632.67
Public,4088,C04,B15,47,4091.92,632.67
Public,4038,C04,B10,105,4046.75,632.33
Public,4088,C04,B15,5,4088.42,632.33
Public,3508,C01,B02,31,3510.58,632
Public,3518,C01,B03,79,3524.58,632
Public,3528,C01,B04,37,3531.08,632
Public,3548,C01,B06,3,3548.25,632
Public,3548,C01,B06,81,3554.75,632
Public,3548,C01,B06,89,3555.42,632
Public,3598,C01,B11,17,3599.42,632
Public,3618,C01,B13,15,3619.25,632
Public,3648,C02,B01,117,3657.75,632
Public,3758,C02,B12,81,3764.75,632
Public,3768,C02,B13,39,3771.25,632
Public,3988,C04,B05,7,3988.58,632
Public,4018,C04,B08,11,4018.92,631.67
Public,4048,C04,B11,75,4054.25,631.67
Public,4058,C04,B12,33,4060.75,631.67
Public,4078,C04,B14,83,4084.92,631.67
Public,4008,C04,B07,55,4012.58,631.33
Public,3518,C01,B03,51,3522.25,631
Public,3518,C01,B03,63,3523.25,631
Public,3528,C01,B04,21,3529.75,631
Public,3538,C01,B05,9,3538.75,631
Public,3538,C01,B05,111,3547.25,631
Public,3598,C01,B11,3,3598.25,631
Public,3658,C02,B02,41,3661.42,631
Public,3758,C02,B12,83,3764.92,631
Public,3988,C04,B05,67,3993.58,631
Public,4028,C04,B09,71,4033.92,631
Public,4048,C04,B11,115,4057.58,630.67
Public,4058,C04,B12,19,4059.58,630.67
Public,4028,C04,B09,83,4034.92,630.33
Public,3508,C01,B02,5,3508.42,630
Public,3518,C01,B03,43,3521.58,630
Public,3538,C01,B05,105,3546.75,630
Public,3538,C01,B05,107,3546.92,630
Public,3588,C01,B10,11,3588.92,630
Public,3598,C01,B11,107,3606.92,630
Public,3618,C01,B13,111,3627.25,630
Public,3668,C02,B03,113,3677.42,630
Public,3678,C02,B04,73,3684.08,630
Public,3688,C02,B05,109,3697.08,630
Public,3708,C02,B07,119,3717.92,630
Public,3778,C02,B14,13,3779.08,630
Public,4078,C04,B14,35,4080.92,630
Public,3838,C03,B05,73,3844.08,629.67
Public,3918,C03,B13,101,3926.42,629.67
Public,3928,C03,B14,81,3934.75,629.67
Public,3498,C01,B01,33,3500.75,629
Public,3498,C01,B01,35,3500.92,629
Public,3528,C01,B04,67,3533.58,629
Public,3528,C01,B04,79,3534.58,629
Public,3538,C01,B05,97,3546.08,629
Public,3548,C01,B06,101,3556.42,629
Public,3588,C01,B10,103,3596.58,629
Public,3618,C01,B13,3,3618.25,629
Public,3648,C02,B01,19,3649.58,629
Public,3648,C02,B01,47,3651.92,629
Public,3778,C02,B14,15,3779.25,629
Public,4068,C04,B13,33,4070.75,629
Public,4068,C04,B13,51,4072.25,629
Public,4078,C04,B14,25,4080.08,629
Public,3928,C03,B14,91,3935.58,628.67
Public,3928,C03,B14,119,3937.92,628.67
Public,3828,C03,B04,49,3832.08,628.33
Public,3918,C03,B13,103,3926.58,628.33
Public,3978,C04,B04,53,3982.42,628.33
Public,4068,C04,B13,49,4072.08,628.33
Public,4078,C04,B14,51,4082.25,628.33
Public,3498,C01,B01,45,3501.75,628
Public,3508,C01,B02,73,3514.08,628
Public,3518,C01,B03,101,3526.42,628
Public,3528,C01,B04,23,3529.92,628
Public,3538,C01,B05,43,3541.58,628
Public,3538,C01,B05,47,3541.92,628
Public,3538,C01,B05,85,3545.08,628
Public,3538,C01,B05,87,3545.25,628
Public,3558,C01,B07,17,3559.42,628
Public,3618,C01,B13,103,3626.58,628
Public,3668,C02,B03,65,3673.42,628
Public,3678,C02,B04,15,3679.25,628
Public,3818,C03,B03,75,3824.25,628
Public,4078,C04,B14,61,4083.08,628
Public,4008,C04,B07,45,4011.75,627.67
Public,4018,C04,B08,109,4027.08,627.67
Public,4038,C04,B10,77,4044.42,627.67
Public,4078,C04,B14,89,4085.42,627.33
Public,3498,C01,B01,107,3506.92,627
Public,3528,C01,B04,9,3528.75,627
Public,3548,C01,B06,61,3553.08,627
Public,3618,C01,B13,23,3619.92,627
Public,3618,C01,B13,73,3624.08,627
Public,3648,C02,B01,85,3655.08,627
Public,3838,C03,B05,77,3844.42,626.33
Public,4048,C04,B11,111,4057.25,626.33
Public,4088,C04,B15,91,4095.58,626.33
Public,3498,C01,B01,81,3504.75,626
Public,3508,C01,B02,69,3513.75,626
Public,3528,C01,B04,113,3537.42,626
Public,3548,C01,B06,17,3549.42,626
Public,3548,C01,B06,39,3551.25,626
Public,3578,C01,B09,35,3580.92,626
Public,3598,C01,B11,13,3599.08,626
Public,3608,C01,B12,117,3617.75,626
Public,3638,C01,B15,23,3639.92,626
Public,3668,C02,B03,119,3677.92,626
Public,3738,C02,B10,51,3742.25,626
Public,3788,C02,B15,5,3788.42,626
Public,4068,C04,B13,107,4076.92,626
Public,3828,C03,B04,67,3833.58,625.67
Public,4028,C04,B09,69,4033.75,625.33
Public,3498,C01,B01,15,3499.25,625
Public,3528,C01,B04,7,3528.58,625
Public,3528,C01,B04,35,3530.92,625
Public,3608,C01,B12,23,3609.92,625
Public,3678,C02,B04,85,3685.08,625
Public,3758,C02,B12,7,3758.58,625
Public,3968,C04,B03,5,3968.42,624.67
Public,3498,C01,B01,41,3501.42,624
Public,3568,C01,B08,99,3576.25,624
Public,3598,C01,B11,19,3599.58,624
Public,3598,C01,B11,23,3599.92,624
Public,3598,C01,B11,29,3600.42,624
Public,3628,C01,B14,3,3628.25,624
Public,3628,C01,B14,75,3634.25,624
Public,3678,C02,B04,1,3678.08,624
Public,3718,C02,B08,7,3718.58,624
Public,3758,C02,B12,53,3762.42,624
Public,3758,C02,B12,71,3763.92,624
Public,4058,C04,B12,5,4058.42,624
Public,4068,C04,B13,87,4075.25,624
Public,3998,C04,B06,27,4000.25,623.67
Public,4068,C04,B13,15,4069.25,623.67
Public,4028,C04,B09,63,4033.25,623.33
Public,4078,C04,B14,47,4081.92,623.33
Public,4078,C04,B14,57,4082.75,623.33
Public,3578,C01,B09,47,3581.92,623
Public,3588,C01,B10,47,3591.92,623
Public,3588,C01,B10,65,3593.42,623
