Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2
Cinco Saus,3798,C03,B01,97,3806.08,,3796.08,0.48,0.31,2.29,8.21,0.22,0.98,0.45,24.27,0.11,207.68,1.18,314.32,80.07,69.85,5.19,44.37,39.87,85.78,9.45,17.04,14.07,6,3.39,23.53,13.94,1147.06,14.3,28.23,5.14,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,99,3806.25,,3796.25,0.55,0.44,2.31,8.67,0.19,0.88,0.51,23.04,0.1,198.34,1.21,587.72,32.98,65.37,4.45,36.04,37.08,61.53,10.19,15.41,13.99,6,4.09,35.12,12.34,1169.19,14.99,32.74,6.77,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,101,3806.42,,3796.42,0.5,0.25,2.24,9.33,0.18,0.77,0.5,22.68,0.1,212.17,1.08,343.38,30,69.7,3.5,34,35.72,58.7,8,19.05,15.76,6,4.24,36.14,14.88,1126.42,15.93,32.87,6.4,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,103,3806.58,,3796.58,0.48,0.61,2.74,10.8,0.17,0.92,0.59,22.28,0.12,197.31,1.17,685.56,60.94,74.7,3.81,42.88,39.66,60.13,10.35,18.31,16.98,6,4.31,40.74,10,988.59,15.8,47.56,6.16,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,105,3806.75,,3796.75,0.53,0.55,2.9,11.23,0.19,0.9,0.61,22.32,0.13,199.53,1.16,585.51,73.53,87.01,6.05,44.77,41.79,70.35,8.94,13.19,12.97,6,4.37,40.82,10.22,982.13,16.39,50.97,6.03,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,107,3806.92,,3796.92,0.47,0.35,2.7,10.05,0.17,0.98,0.56,23.54,0.12,191.35,1.14,558.78,64.21,79.45,6.34,39.1,44.35,79.61,8.82,13.24,12.97,6,4.28,35.1,18.32,1138.78,16.25,37.81,7.24,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,109,3807.08,,3797.08,0.45,0.75,1.7,7.06,0.11,0.83,0.33,28.7,0.07,212.66,1.01,289.66,73.62,48.02,5.73,38.51,43.66,101.54,9.49,16.06,14.83,6,3.5,22.99,14.74,1511.55,11.9,13.45,6.22,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,111,3807.25,,3797.25,0.49,0.55,1.55,7.01,0.16,0.68,0.32,27.36,0.07,200.67,0.9,303.99,68.78,48.05,4.29,41.32,38.83,67.17,8.92,14.82,13.94,6,3.51,22.98,18.93,1541.44,14.04,12.16,6.15,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,113,3807.42,,3797.42,0.53,0.13,1.46,5.37,0.17,0.69,0.3,27.62,0.07,188.86,1.01,111,59.78,40,5.08,45.69,40.32,59.92,8.14,14.96,13.22,6,3.18,20.69,11.96,1470.23,9.25,17.16,5.41,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,115,3807.58,,3797.58,0.55,0.04,1.97,8.71,0.14,0.67,0.42,24.47,0.09,200.7,0.92,144.76,77.49,62.61,4.23,36.69,38.66,66.51,6.19,14.28,12.56,6,3.8,30.61,13.31,1189.14,15.4,24.07,6.57,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,117,3807.75,,3797.75,0.52,0.04,2.07,9.08,0.15,0.79,0.42,23.39,0.1,192.81,1.1,227.56,42.6,65.52,4.51,30.62,38.57,58.54,7.97,12.88,12.31,6,3.79,32.28,10.5,1176.85,18.67,26.89,4.87,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3798,C03,B01,119,3807.92,,3797.92,0.44,0.72,2.14,9.29,0.15,0.88,0.43,25.41,0.09,206.85,1.03,357.4,76.29,67.78,3.85,36.01,37.74,48.88,7.32,14.62,13.08,6,3.57,24.13,18.8,1268.21,13.18,19.6,5.58,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,1,3808.08,,3798.08,0.49,0.62,2.35,8.39,0.11,0.91,0.47,26.08,0.09,195.69,1.1,219.46,100.11,62.09,5.84,41.54,41.73,84.42,8.47,16.04,14.5,6,3.69,23.34,21.05,1410.98,10.46,16.26,4.76,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,3,3808.25,,3798.25,0.46,0.33,1.82,7.1,0.13,0.79,0.34,26.81,0.08,195.29,1.05,147.47,80.74,47.79,5.35,29.4,37.24,48.81,8.68,11.76,12.4,6,3.28,20.3,17.58,1498.03,10.66,11,5.14,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,5,3808.42,,3798.42,0.48,1.19,2.72,8.86,0.24,1.24,0.5,25.07,0.12,200.11,1.37,753.01,116.97,65.56,4.61,49.2,50.98,80.3,9.62,28.17,21.31,6,3.86,31.25,13.25,1315.4,16.77,29.75,6.76,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,7,3808.58,,3798.58,0.46,0.65,2.18,7.66,0.23,1.07,0.38,26.49,0.1,187.53,1.29,459.23,96.44,55.26,4.92,44.27,42.69,46.88,8.76,19.87,15.58,6,3.26,17.35,20.88,1438.47,7.85,11.43,6.45,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,9,3808.75,,3798.75,0.42,0.24,2.69,8.75,0.22,1.19,0.53,23.92,0.15,201.14,1.37,608.38,172.28,73.9,5.23,58.63,53.7,86.21,10.07,20.57,16.63,6,3.93,28.4,19.06,1270.41,11.45,43.21,7.61,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,11,3808.92,,3798.92,0.4,0.46,2.04,6.89,0.12,1.04,0.34,27.66,0.1,197.89,1.19,745.03,62.69,53.4,3.1,39.04,36.45,50.69,8.21,15.88,13.89,6,2.95,16.74,14.04,1423.08,10.66,18.19,5.82,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,13,3809.08,,3799.08,0.48,0.31,1.42,5.63,0.05,0.44,0.27,30.88,0.04,233.52,0.76,111,44.87,40,5.66,20.5,25.93,30.87,6.02,10.86,10.62,6,2.45,15.94,10,911.17,8.58,19.57,4.41,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,15,3809.25,,3799.25,0.45,0.42,1.29,5.6,0.06,0.48,0.27,30.46,0.05,237.48,0.77,111,33.94,40,3.38,25.56,31.61,34.82,8.35,16.7,14.78,6,2.98,17.86,14.31,1193.11,8.24,19.02,5.83,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,17,3809.42,,3799.42,0.44,0.76,1.89,8.61,0.14,0.86,0.36,26.26,0.08,202.19,1.08,386.71,45.19,53.36,4.52,25.76,32.04,38.83,7.08,13.53,12.38,6,3.02,18.45,14.32,1189.54,6.25,14.94,4.15,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,19,3809.58,,3799.58,0.48,0.38,1.72,7.12,0.12,0.86,0.34,25.75,0.09,198.27,1.09,117.73,45.79,52.43,5.5,28.16,36.25,68.56,8.91,17.34,15.25,6,3.04,19.05,13.67,1356.66,14.76,11.18,4.26,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,21,3809.75,,3799.75,0.52,0.16,1.57,6.54,0.14,0.8,0.32,26.73,0.07,195.41,1.08,251.41,38.41,47.27,4.59,27.04,34.67,56.72,6.73,12.84,12.2,6,2.9,17.11,13.47,1440.52,10.86,5,2.61,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,23,3809.92,,3799.92,0.39,0.82,2.49,7.2,0.21,1.88,0.44,26.03,0.16,205.42,1.98,1113.75,83.51,51.61,2.78,39.59,47.15,47.43,9.25,26.96,20.71,6,3.34,19.91,18.23,1345.68,8.11,21.41,5.56,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,25,3810.08,,3800.08,0.4,1.05,2.88,8.38,0.22,1.25,0.57,25.59,0.14,186.2,1.43,971.16,103.03,57.44,5.39,42.5,46.55,63.95,10.8,21.86,17.45,6,4.22,35.95,12.9,1290.81,14.19,39.19,5.01,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,27,3810.25,,3800.25,0.45,0.28,1.19,5.44,0.08,0.66,0.24,29.31,0.05,196.14,0.91,111,46.37,40,6.12,26.34,33.99,37.74,6.13,15.43,13.01,6,2.94,5.81,34.81,1725.92,1.35,5,2.98,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,29,3810.42,,3800.42,0.46,0.34,2.23,6.88,0.18,0.97,0.45,25.89,0.11,198.77,1.27,279.91,72.75,52.4,4.46,42.46,41.16,48.76,9,20.37,16.51,6,3.74,26.95,17.75,1392.95,11.15,25.4,5.95,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,31,3810.58,,3800.58,0.43,0.47,3.47,8.64,0.23,1.66,0.63,22.09,0.14,214.32,1.76,1117.32,75.29,60.53,2.54,39.73,40.16,51.05,9.74,20.7,17.3,6,3.9,29.08,18.08,1148.77,11.57,38.09,6.16,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,33,3810.75,,3800.75,0.59,0.4,2.7,8.14,0.17,0.76,0.58,23.99,0.13,193.18,1.12,284.68,42.11,51.62,4.97,24.72,37.78,43.72,9.38,15.16,13.69,6,4.27,36.27,15.12,1128.22,15.02,33.02,8.28,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,35,3810.92,,3800.92,0.56,0.04,1.66,7.59,0.13,0.68,0.38,25.07,0.08,199.09,0.93,111,30,45.85,4.51,22.03,32.57,42.06,7.25,12.16,11.96,6,3.4,24.38,12.02,1232.51,13.56,18.43,5.22,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,37,3811.08,,3801.08,0.54,0.15,1.41,6.57,0.14,0.67,0.33,25.31,0.08,209.69,0.96,111,32.88,50,5.14,22.62,30.68,49.75,5.99,16.64,13.54,6,2.9,20.83,10,1315.76,10.49,10.6,5.97,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,39,3811.25,,3801.25,0.52,0.06,1.31,6.89,0.07,0.63,0.29,26.73,0.07,192.58,0.89,111,34.68,49.35,5.96,27.22,34.55,70.03,6.75,13.12,12.31,6,3.26,21.98,15.07,1375.06,9.53,6.9,6.18,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,41,3811.42,,3801.42,0.56,0.25,1.72,6.75,0.09,0.95,0.35,25.66,0.11,213.35,1.12,420.29,37.42,52.77,3.61,24.71,35.21,49.37,5.45,15.66,12.75,6,3.18,18,21.19,1312.6,8.53,12.29,4.84,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,43,3811.58,,3801.58,0.58,0.04,1,5.78,0.16,0.57,0.26,24.04,0.07,191.01,0.85,111,30,46.56,6.38,29.75,31.34,50.81,7.19,19.57,15.18,6,3.02,17.89,13.94,1419.6,9.49,7.24,4.18,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,45,3811.75,,3801.75,0.61,0.04,1.5,6.63,0.12,0.67,0.35,26.36,0.07,186.29,0.95,111,34.86,47.81,5.2,28.29,34.4,54.22,7.19,13.73,12.62,6,3.06,21.2,10,1433.01,9.54,9.2,5.31,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,47,3811.92,,3801.92,0.48,0.04,1.66,5.84,0.12,0.75,0.36,25.87,0.08,185.93,1.07,111,46.86,46.36,4.67,26.86,30.89,46.85,6.93,14.56,12.78,6,3.18,16.61,20.5,1452.22,6.97,5.67,4.64,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,49,3812.08,,3802.08,0.55,0.09,0.91,6,0.06,0.53,0.21,27.8,0.05,204.26,0.83,111,31.33,43.87,5.53,24.08,29.81,36.15,5.2,11.28,10.84,6,2.88,16.32,13.46,1551.99,8.47,5,3.9,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,51,3812.25,,3802.25,0.47,0.33,1.23,6.68,0.12,0.82,0.29,27.82,0.07,203.29,0.96,111,55.84,55.19,4.88,37.64,38.64,52.16,5.49,14.89,12.56,6,3.24,13.9,28.32,1496.45,6.46,8.27,5.86,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,53,3812.42,,3802.42,0.56,0.1,0.99,5.4,0.1,0.59,0.25,26.66,0.06,196.77,0.87,111,45.1,40,6.3,21.28,32.74,47.02,7.88,14.96,13.35,6,3.09,18.07,15.74,1479.58,7.9,5,4.31,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,55,3812.58,,3802.58,0.46,0.35,1.73,6.9,0.22,1.17,0.39,26.1,0.09,184.54,1.26,627.78,57.07,52.22,5.62,43.1,46.01,80.65,8.88,13.67,12.68,6,3.84,27.16,17.23,1514.27,12.89,13.74,8.19,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,57,3812.75,,3802.75,0.56,0.23,1.17,6.49,0.08,0.58,0.26,27.74,0.05,203.84,0.81,111,51.62,42.94,4.95,24.66,29.91,40.91,8.32,11.97,12.31,6,2.9,13.62,18.85,1510.7,9.43,6.55,5.22,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,59,3812.92,,3802.92,0.45,0.34,1.19,5.92,0.05,0.5,0.28,29.89,0.05,230.17,0.83,111,40.93,40,6.21,14.78,25.53,67.65,5.1,14.19,12.15,6,2.35,11.51,10,1033.92,8.21,22.06,4.85,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,61,3813.08,,3803.08,0.49,0.04,0.4,3.12,0.03,0.32,0.14,29.38,0.02,254.86,0.7,111,30,40,6.52,12.54,24.55,18.42,4,12.2,10.25,6,2.11,11.02,10,741.06,10.56,13.47,3.11,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,63,3813.25,,3803.25,0.58,0.04,0.54,3.28,0.02,0.29,0.15,29.75,0.02,239.63,0.7,111,30,40,7.25,13.82,20.8,22.54,3.47,8.44,8.97,6,2.25,14.88,10,727.31,8.39,14.88,2.74,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,65,3813.42,,3803.42,0.42,0.31,0.67,2.98,0.003,0.35,0.17,35.06,0.02,263.12,0.71,111,30,40,5.43,11.22,22.94,32.56,5.78,10.59,10.66,6,2,11.27,10,651.46,8.32,22.33,2.6,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,67,3813.58,,3803.58,0.55,0.04,0.61,4.09,0.05,0.27,0.2,29.39,0.02,243.44,0.67,111,30,40,6.34,10.87,23.81,22.3,4.5,11.2,11.21,6,2.35,11.75,10,799.13,6.59,14.43,2.68,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,69,3813.75,,3803.75,0.6,0.04,1.1,7.7,0.11,0.44,0.3,22.27,0.06,219.8,0.72,111,30,52.94,6.55,11.01,24.75,31.41,5.77,11.24,11.14,6,3.35,22.54,18.35,1181.17,8.34,12.67,5.28,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,71,3813.92,,3803.92,0.49,0.56,1.82,9.61,0.16,0.78,0.38,25.71,0.09,200.35,0.99,111,50.69,64.21,4.76,15.7,25.85,32.48,6.65,15,13,6,3.6,26.08,17.21,1115.07,10.23,25.64,6.09,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,73,3814.08,,3804.08,0.52,0.04,1.66,8.53,0.16,0.81,0.36,23.75,0.09,197.71,1.04,173.16,30,57.63,3.44,21.22,29.88,49.5,6.79,17.68,14.74,6,3.81,25.88,23.26,1284.03,9.93,16.66,6.16,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,75,3814.25,,3804.25,0.49,0.2,1.83,8.03,0.16,0.98,0.39,23.51,0.09,207.26,1.14,373.01,37.53,57.93,5.69,28.21,33,52.85,6.16,14.13,12.52,6,3.56,24.04,17.59,1410.16,9.94,17.12,6.01,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,77,3814.42,,3804.42,0.49,0.24,1.75,8.11,0.09,1.04,0.36,24.9,0.09,189.31,1.19,111,48.45,55.62,5.05,37.81,39.69,72.01,9.22,16.12,13.85,6,3.63,24.26,17.57,1374.22,8.2,16.96,7.33,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,79,3814.58,,3804.58,0.49,0.33,2.3,7.24,0.11,1.01,0.47,26.37,0.1,191.43,1.22,283.85,64.45,47.92,5.42,25.65,36.09,51.79,7.86,15.46,13.29,6,3.5,21.82,20.5,1535.77,9.14,12.64,5.88,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,81,3814.75,,3804.75,0.46,0.26,1.48,5.13,0.1,0.64,0.34,28.39,0.05,178.21,0.93,111,50.01,40,6.24,29.11,32.23,42.34,7.79,13.1,12.59,6,3.12,15.72,20.41,1544.1,10.52,5,5.5,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,83,3814.92,,3804.92,0.5,0.23,2.13,8.57,0.16,0.94,0.45,24.02,0.1,187.39,1.11,120.72,88.28,57.8,4.9,41.69,38.5,61.91,10.17,16,14.41,6,4.1,28.52,24.08,1476.2,12.32,22.66,5.06,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,85,3815.08,,3805.08,0.47,0.29,1.48,6.76,0.15,1.03,0.31,26.81,0.08,188.96,1.11,111,83.78,51.82,5.5,42.83,40.87,53.97,8.97,21.59,17.99,6,3.42,18.37,20.92,1736.85,8.87,7.95,7.03,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,87,3815.25,,3805.25,0.42,0.37,1.89,8.61,0.14,1.24,0.37,24.95,0.11,207.71,1.3,626.67,84.63,59.9,3.21,45.8,42.76,59.14,8.76,19.52,15.7,6,3.71,21.9,24.65,1493.38,7.19,19.11,7.42,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,89,3815.42,,3805.42,0.53,0.14,1.51,9.45,0.11,0.72,0.3,25.23,0.08,215.57,0.9,111,66.34,58.68,4.93,25.58,28.81,46.3,6.86,10.7,11.11,6,2.87,13.92,16.57,1500.06,10.12,5,5.88,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,91,3815.58,,3805.58,0.47,0.63,1.65,10.65,0.18,0.63,0.34,24.68,0.08,217.39,0.82,111,74.63,64.41,5.35,22.27,27.17,31.83,8.18,13.05,12.71,6,2.98,19.9,12.36,1201.56,12.38,13.05,5.14,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,93,3815.75,,3805.75,0.45,0.37,1.69,9.63,0.13,0.83,0.34,25.62,0.09,208.03,0.95,111,56.68,58.86,4.75,19.32,29.14,40.36,7.01,17.57,14.49,6,2.9,20.49,10,1243.13,8.96,10.61,6.21,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,95,3815.92,,3805.92,0.42,0.61,0.97,8.64,0.1,0.63,0.2,28.21,0.05,209.77,0.77,111,70.11,58.7,5.31,15.95,27.09,41.35,5.3,14.3,12.21,6,2.35,7.1,15.17,1544.13,7.2,5,4.32,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,97,3816.08,,3806.08,0.41,0.1,0.96,7.22,0.12,0.76,0.21,29.09,0.05,217.32,0.87,111,65.83,48.93,5.3,27.89,31.43,48.01,4.96,16.5,13.06,6,2.58,6.67,20.57,1712.54,7.01,5,4.68,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,99,3816.25,,3806.25,0.43,0.42,1.43,8.31,0.15,0.8,0.3,26.87,0.07,202.97,0.99,111,58.96,58.58,5.2,27.13,33.97,52.02,8.07,15.58,13.85,6,3.34,24.53,10.92,1413.05,13.8,14.31,5.64,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,101,3816.42,,3806.42,0.47,0.23,2.17,7.85,0.17,1.03,0.48,27.11,0.1,192.72,1.18,571.16,87.7,51.9,5.85,36.06,39.64,50.52,10,17.33,15,6,3.98,27.32,19.74,1513.32,11.57,26.4,7.7,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,103,3816.58,,3806.58,0.43,0.35,2.03,8.45,0.18,0.97,0.42,26.31,0.1,208.87,1.13,339.85,57.85,59.25,3.52,28.47,33.71,53.51,8.98,15.4,14.31,6,3.21,16.87,22.12,1501.46,13.03,15.95,6.14,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,105,3816.75,,3806.75,0.46,0.42,2.25,6.5,0.17,1.22,0.42,28.08,0.11,191.7,1.38,379.94,88.69,52.22,4.24,30.84,34.48,45.48,9.33,17.82,15.37,6,3.78,26.41,19.25,1680.68,9.72,17.85,7.36,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,107,3816.92,,3806.92,0.42,0.34,1.47,6.38,0.15,1,0.28,28.85,0.08,193.65,1.08,111,74.88,55.5,5.68,21.97,30.46,44.25,8.15,15.95,14.28,6,2.39,10.2,10.23,1849.69,10.06,5,3.8,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,109,3817.08,,3807.08,0.45,0.4,0.93,7.29,0.1,0.68,0.2,28.49,0.04,210.83,0.85,111,78.78,47.87,4.33,27.53,29.7,30.4,6.39,11.49,11.95,6,2.45,9.66,13.27,1631.96,9.22,5,6.46,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,111,3817.25,,3807.25,0.62,0.04,1.71,9.44,0.17,0.6,0.38,21.13,0.08,221.21,0.84,111,34.16,59.49,4.16,23.27,29.02,46.83,9.77,12.02,12.81,6,3.58,26.2,15.06,1280.39,15.59,22.23,7.51,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,113,3817.42,,3807.42,0.59,0.04,1.66,10.1,0.2,0.51,0.39,19.74,0.08,211.09,0.77,111,30,67.99,6.2,15.44,26.91,36.58,9.31,11.15,11.55,6,3.43,25.04,12.23,1095.68,11.89,30.23,8.2,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,115,3817.58,,3807.58,0.57,0.23,1.74,8.52,0.14,0.91,0.37,23.17,0.09,212.03,1.14,309.32,44.89,55.07,3.57,28.98,38.28,72.29,10.26,18.4,16.62,6,3.51,24.94,13.44,1468.87,17.07,18.07,8.25,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,117,3817.75,,3807.75,0.62,0.04,1.74,6.81,0.18,1,0.36,21.44,0.11,180.26,1.25,383.59,52.2,54.5,3.87,42.09,38.65,66.86,10.94,19.05,17.34,6,3.64,21.79,22.52,1527.15,16.05,21.15,7.51,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3808,C03,B02,119,3817.92,,3807.92,0.55,0.31,2.92,8.38,0.21,1.11,0.56,21.42,0.13,195.7,1.34,331.61,78.62,61.48,4.67,45.41,40.28,72.41,13.55,23.85,20.22,6,4.43,35.99,17.31,1330.68,20.42,64.84,10.19,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,1,3818.08,,3808.08,0.45,0.31,4.11,8.6,0.27,1.6,0.47,20.54,0.14,211.75,1.45,3963.05,123.62,50.86,2.62,31.29,41.84,100.1,12.6,28.19,21.11,6,3.26,20.98,17.32,1296.8,18.55,66.9,9.04,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,3,3818.25,,3808.25,0.49,0.32,1.39,6.59,0.11,0.89,0.26,27.14,0.06,215.4,1.04,111,53.38,53.25,5.29,31.01,35.76,57.81,6.92,15.67,13.31,6,2.92,10.81,22.28,1704.93,10.75,5,5.73,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,5,3818.42,,3808.42,0.47,0.61,1.66,7.09,0.16,1.05,0.31,28.01,0.08,227.34,1.14,175.39,93.84,46.74,3.18,25.49,36.37,49.69,8.49,16.97,14.99,6,2.98,17.46,13.61,1581.82,13.64,5,6.53,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,7,3818.58,,3808.58,0.41,0.26,1.51,9.63,0.19,0.96,0.25,24.69,0.07,215.51,1.07,111,81.67,65.69,4.98,35.97,38.78,64.94,6.85,13.3,12.37,6,2.96,16.53,16.07,1387.19,11.6,15.48,5.52,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,9,3818.75,,3808.75,0.49,0.53,1.65,10.35,0.19,0.66,0.35,23.61,0.08,219.2,0.89,111,63.57,62.48,5.73,20.83,27.17,54.45,8.41,9.56,11.67,6,3.37,25.56,10.06,1284.35,11.1,17.57,7.29,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,11,3818.92,,3808.92,0.49,0.11,1.64,10.46,0.08,0.71,0.32,23.85,0.07,232.67,0.88,111,54.09,67.89,4.98,18.5,25.55,38.53,6.54,15.04,12.99,6,3.16,23.65,10,1181.89,11.7,14.75,5.71,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,13,3819.08,,3809.08,0.46,0.39,1.44,7.4,0.13,0.77,0.3,28.73,0.07,219.02,0.92,111,50.25,49.16,4.61,26.12,31.92,43.43,7.21,15.21,25,6,3.04,10.18,29.29,1512.8,5.48,13.82,6.42,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,15,3819.25,,3809.25,0.47,0.54,1.31,8.83,0.11,0.8,0.27,27.03,0.06,212.47,0.87,111,85.71,54.88,4.54,28.71,30.84,41.37,7.96,10.74,11.27,6,3.01,14.13,20.19,1397.02,8.45,9.63,5.89,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,17,3819.42,,3809.42,0.41,0.56,1.27,8.54,0.14,0.7,0.27,26.97,0.06,222.41,0.88,112.15,73.22,54.18,6.29,30.1,32.63,69.45,8.37,13.9,13.08,6,3.17,18,18.55,1448.6,8.62,5.7,5.96,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,19,3819.58,,3809.58,0.48,0.49,1.8,8.08,0.24,0.97,0.35,27.32,0.08,194.06,1.05,169.33,101.78,62.31,5.23,32.87,38.33,69.82,7.97,12.86,11.77,6,3.27,22.18,14.35,1394,11.62,16.72,6.55,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,21,3819.75,,3809.75,0.59,0.33,9.2,13.82,0.25,1.74,1.58,8.5,0.16,190.06,2.21,111,75.36,91.59,5.22,29.2,34.72,97.83,16.01,35.83,19.66,6,4.14,40.91,10,956.38,16.44,129.91,8.41,6,Eagle Ford,Upper Eagle Ford
Cinco Saus,3818,C03,B03,23,3819.92,,3809.92,0.41,0.49,1.41,6.97,0.13,0.84,0.26,29.31,0.06,216.67,1.02,111,58.63,47.92,4.84,31.03,35.54,47.49,9.12,17.42,16.03,6,2.96,15.37,16.81,1548.66,11.67,5,5.79,6,Eagle Ford,Upper Eagle Ford
