,Unnamed: 0,Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2,Outliers,Chemofacies_PCA,PCA1,PCA2,Chemofacies_train,Chemofacies_NN,Prob1,Prob2,Prob3,Prob4,Prob10,Prob20
683,683,Cinco Saus,3718,C02,B08,43,3721.58,,3708.58,0.5,0.53,2.24,9.15,0.19,0.71,0.55,26.27,0.11,190.94,0.95,273.59,229.02,80.99,5.79,49.96,39.88,59.54,9.35,15.02,25.0,6,4.48,39.0,16.38,1131.73,16.17,36.82,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,1.8699576939753677,-2.02356726353708,,4.0,0.004994352241995624,0.1888773987228989,0.0008458998220180387,0.8050193636944333,1.195326599514019e-05,0.0002510322526589391
684,684,Cinco Saus,3718,C02,B08,45,3721.75,,3708.75,0.46,0.31,2.58,9.51,0.22,1.06,0.61,24.95,0.13,186.63,1.18,801.78,318.91,84.94,4.91,63.66,52.02,247.05,11.25,20.01,25.0,6,4.24,33.89,16.43,1166.82,13.27,37.21,6.5,6.0,Eagle Ford,Upper Eagle Ford,False,3,4.011419661243016,-0.7453545011400374,,3.0,4.670165166509802e-06,0.029521287651570707,0.9616459868151499,0.008385385595252776,1.693808682210529e-07,0.00044250039199162397
685,685,Cinco Saus,3718,C02,B08,47,3721.92,,3708.92,0.33,0.44,1.66,7.34,0.17,0.75,0.37,29.72,0.07,202.78,0.93,111.0,190.25,62.05,4.68,68.43,48.56,84.28,11.82,17.61,25.0,6,4.81,40.22,19.96,1124.5,13.3,54.33,6.16,6.0,Eagle Ford,Upper Eagle Ford,False,1,1.308969827711617,-0.6964460008227713,,4.0,0.0002538448436924118,1.1002086960412989e-05,9.027334931555179e-06,0.9997209689675121,4.7359799017925246e-06,4.2078700186777776e-07
686,686,Cinco Saus,3718,C02,B08,49,3722.08,,3709.08,0.44,0.32,1.14,5.57,0.2,0.76,0.29,30.49,0.07,191.56,0.99,111.0,144.01,48.96,6.18,46.7,39.78,101.82,8.63,17.22,25.0,6,3.34,14.69,26.22,1980.67,9.32,5.0,6.62,6.0,Eagle Ford,Upper Eagle Ford,False,1,-1.1891122925378637,0.5765539686120105,,4.0,2.9912028604502175e-06,5.773951747914079e-11,4.413094254324553e-09,0.9999969921678465,1.2146800243577849e-08,1.1658756088180478e-11
687,687,Cinco Saus,3718,C02,B08,51,3722.25,,3709.25,0.44,0.88,1.99,7.53,0.33,0.98,0.41,28.35,0.11,189.06,1.17,364.25,124.93,60.56,3.08,41.57,33.62,46.47,7.66,16.55,25.0,6,3.13,12.63,26.1,1854.17,10.73,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,0.0240195646454006,0.0263243685861102,,4.0,1.7475672739839003e-06,1.3802148167457455e-10,6.778255596765248e-09,0.999998236319354,9.183846868053973e-09,1.3248064435058695e-11
688,688,Cinco Saus,3718,C02,B08,53,3722.42,,3709.42,0.49,0.57,2.54,8.8,0.21,0.86,0.59,25.61,0.11,186.53,1.1,661.46,140.29,72.89,4.52,51.31,35.0,75.67,9.78,18.03,25.0,6,4.13,33.79,14.24,1178.91,14.74,29.61,6.99,6.0,Eagle Ford,Upper Eagle Ford,False,3,2.37249828305706,-2.112396089825276,,4.0,0.005390030374493081,0.2697650019783369,0.0030320629953330394,0.7211043022724987,2.52061528076331e-05,0.0006833962265305558
689,689,Cinco Saus,3718,C02,B08,55,3722.58,,3709.58,0.5,0.69,3.15,9.98,0.2,0.95,0.75,23.13,0.15,189.13,1.12,166.87,145.47,82.36,5.03,57.76,41.26,177.28,10.01,16.64,25.0,6,4.97,46.36,14.99,996.52,13.36,49.08,6.86,6.0,Eagle Ford,Upper Eagle Ford,False,3,3.924237573560948,-2.1976383728306046,,2.0,2.4363244118875495e-05,0.9942155880262082,0.00433406958437311,0.0009868995619569335,3.0952247933648056e-08,0.0004390486310948186
690,690,Cinco Saus,3718,C02,B08,57,3722.75,,3709.75,0.59,0.36,3.08,9.56,0.26,0.97,0.77,21.66,0.15,187.33,1.28,455.1,166.94,85.36,3.1,62.37,46.2,99.06,10.45,18.77,25.0,6,4.96,42.38,21.53,990.22,15.36,54.81,10.1,6.0,Eagle Ford,Upper Eagle Ford,False,3,5.309949427912902,-2.463695915563056,,2.0,8.558940609396725e-06,0.9981272835899127,0.0011298900045366982,8.528881417475183e-06,3.795430460703583e-09,0.000725734788093279
691,691,Cinco Saus,3718,C02,B08,59,3722.92,,3709.92,0.52,0.45,2.97,9.44,0.26,1.06,0.71,23.27,0.13,177.37,1.33,398.17,197.98,76.08,3.81,65.82,42.71,61.42,12.01,17.48,25.0,6,4.76,39.97,19.82,1051.7,11.01,44.85,6.31,6.0,Eagle Ford,Upper Eagle Ford,False,3,3.91455332102761,-1.8194859711656093,,2.0,0.0003048965891641657,0.975326068927922,0.008687679994928263,0.014610699049792961,1.0872175518123058e-06,0.001069568220640714
692,692,Cinco Saus,3718,C02,B08,61,3723.08,,3710.08,0.45,0.9,2.41,8.95,0.2,0.95,0.55,25.81,0.11,203.66,1.11,333.78,118.44,81.29,4.51,59.0,46.84,169.16,8.23,13.22,25.0,6,4.13,30.26,22.51,1177.89,10.6,35.48,7.22,6.0,Eagle Ford,Upper Eagle Ford,False,1,2.1942466280502955,-0.8505424396107639,,4.0,8.163514166182694e-05,0.0006466854112965986,0.004895709524095744,0.9943630935225561,2.1400336493900187e-06,1.0736366740442363e-05
693,693,Cinco Saus,3718,C02,B08,63,3723.25,,3710.25,0.42,0.57,1.09,5.61,0.05,0.62,0.24,32.19,0.05,215.89,0.88,111.0,87.54,47.13,4.85,44.91,39.77,136.31,8.2,18.72,25.0,6,3.04,13.46,21.84,1747.59,8.65,5.0,5.35,6.0,Eagle Ford,Upper Eagle Ford,False,1,-2.204074429572304,0.5559335957493946,,4.0,0.0018142708911320887,1.2860413718467545e-09,5.731046646779028e-08,0.9981827151852039,2.949573205945451e-06,5.753950477601127e-09
694,694,Cinco Saus,3718,C02,B08,65,3723.42,,3710.42,0.48,0.45,1.86,7.02,0.17,0.7,0.41,29.12,0.07,196.93,0.98,111.0,111.41,57.89,4.96,47.52,41.17,131.02,9.72,15.17,25.0,6,3.69,26.43,14.73,1580.23,9.25,9.2,5.34,6.0,Eagle Ford,Upper Eagle Ford,False,1,-0.3106410566792364,-0.6161359115895432,,4.0,2.8810507909486215e-05,4.426769442894782e-08,3.283762211495779e-07,0.9999703781103013,4.3496399153501496e-07,3.773882273860731e-09
695,695,Cinco Saus,3718,C02,B08,67,3723.58,,3710.58,0.44,0.81,1.49,6.11,0.14,0.75,0.36,31.5,0.08,204.64,1.01,111.0,125.88,46.49,4.67,32.5,36.0,35.84,7.69,14.59,25.0,6,3.25,18.61,17.28,1699.66,8.46,6.8,5.46,6.0,Eagle Ford,Upper Eagle Ford,False,1,-1.7004272463474528,-0.551698782008313,,4.0,0.008338907930987856,2.3318919633104115e-08,2.1828928052356897e-07,0.9916472889274177,1.348841289668728e-05,7.312049744157152e-08
696,696,Cinco Saus,3718,C02,B08,69,3723.75,,3710.75,0.55,0.23,2.05,7.84,0.19,0.72,0.53,25.09,0.11,181.81,1.0,242.86,105.06,79.23,4.63,53.51,39.21,115.43,10.07,16.29,25.0,6,4.25,30.07,26.08,1206.71,10.97,28.06,5.38,6.0,Eagle Ford,Upper Eagle Ford,False,1,1.663681964325306,-1.0637186248627626,,4.0,0.0003674404495773786,0.0015731022058772673,0.00043281163566498177,0.9976123508119279,3.3269536504365873e-06,1.0967943302263783e-05
697,697,Cinco Saus,3718,C02,B08,71,3723.92,,3710.92,0.48,0.44,2.6,8.96,0.32,0.87,0.6,25.31,0.12,199.6,1.13,306.2,161.67,81.95,4.52,57.13,38.78,120.17,10.44,17.39,25.0,6,4.25,33.81,18.82,1075.47,14.41,49.34,6.95,6.0,Eagle Ford,Upper Eagle Ford,False,3,3.113256341940723,-1.6709500990348964,,2.0,0.0007212719391695423,0.8088226912127607,0.028205852391628712,0.16104306717203065,3.074303987999012e-06,0.001204042980422494
698,698,Cinco Saus,3718,C02,B08,73,3724.08,,3711.08,0.45,0.71,2.25,7.13,0.21,1.11,0.49,26.96,0.1,177.25,1.35,393.23,138.91,58.93,5.76,64.39,46.39,67.35,12.67,28.86,25.0,6,4.11,30.38,20.62,1454.09,12.14,43.15,7.32,6.0,Eagle Ford,Upper Eagle Ford,False,1,2.65237120424472,-0.406904673709911,,4.0,0.00032426801426979157,0.006247375254569307,0.10107650139309626,0.8920942474965168,2.582292784260906e-05,0.0002317849137052283
699,699,Cinco Saus,3718,C02,B08,75,3724.25,,3711.25,0.4,0.99,1.93,6.01,0.17,0.8,0.41,31.09,0.06,201.86,1.02,111.0,148.09,42.83,6.79,46.16,34.68,67.19,9.5,17.91,25.0,6,3.27,17.4,17.96,1947.05,8.48,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,-1.4536871998446563,-0.011810124937909,,4.0,0.0004441379195901288,1.467980955867181e-09,4.8210842953681095e-08,0.999554585830563,1.2242390718367303e-06,2.331951241092823e-09
700,700,Cinco Saus,3718,C02,B08,77,3724.42,,3711.42,0.28,0.97,0.76,3.38,0.12,1.79,0.16,32.92,0.03,301.52,1.69,111.0,66.76,40.0,4.84,21.12,24.09,34.18,6.0,12.68,25.0,6,2.0,9.06,10.0,696.27,10.9,15.71,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-2.9396918247421877,-0.992833606491667,,10.0,0.019774582769826188,1.655443476216636e-08,0.00027697459619390954,0.0005646231108043214,0.9786489791230287,0.0007348238457121864
701,701,Cinco Saus,3718,C02,B08,79,3724.58,,3711.58,0.43,0.6,1.41,5.79,0.15,0.98,0.28,30.68,0.07,206.8,0.98,154.36,123.27,46.08,4.99,49.91,47.33,128.46,8.91,16.77,25.0,6,3.01,17.75,10.0,1759.41,8.63,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,-1.3201398363369878,0.1989208868528314,,4.0,0.00017782279651768263,2.172418490953457e-09,4.124958004181669e-08,0.9998215476407746,5.846612105127856e-07,1.4794985833360893e-09
702,702,Cinco Saus,3718,C02,B08,81,3724.75,,3711.75,0.42,0.41,1.11,4.86,0.22,0.72,0.24,32.11,0.06,214.68,0.93,111.0,101.43,40.0,7.69,35.7,34.38,35.05,6.12,14.8,25.0,6,2.57,6.1,23.06,1652.79,5.0,5.0,5.29,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.116329234445149,0.3576044828231104,,1.0,0.7339675464563207,3.728314225899179e-09,1.3915439571225985e-07,0.2659124645537033,0.00011898876096705581,8.573462991123377e-07
703,703,Cinco Saus,3718,C02,B08,83,3724.92,,3711.92,0.35,1.14,1.08,5.17,0.09,1.03,0.23,33.3,0.05,255.09,1.03,111.0,133.29,40.0,4.52,20.45,26.5,37.41,6.38,16.17,25.0,6,2.37,9.06,13.78,1007.67,5.0,8.34,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.321555414556944,-0.2685825786663759,,1.0,0.9402875281055166,1.3580724192445476e-08,1.6535727402907222e-05,0.008299186491328034,0.051185287652821564,0.00021144844220680726
704,704,Cinco Saus,3718,C02,B08,85,3725.08,,3712.08,0.34,1.14,1.07,3.71,0.37,1.78,0.19,32.14,0.08,242.62,1.85,111.0,71.29,40.0,5.03,25.83,32.6,31.97,6.11,20.93,25.0,6,2.0,5.33,10.0,667.18,11.58,37.25,5.12,6.0,Eagle Ford,Upper Eagle Ford,False,2,-1.0460618528435328,-0.2172504041783549,,10.0,0.02395425288519004,1.1713920584762045e-07,0.0005981258149034057,0.0012235721917525433,0.9728485363536972,0.0013753956152510966
705,705,Cinco Saus,3718,C02,B08,87,3725.25,,3712.25,0.44,0.5,0.92,4.61,0.14,0.83,0.2,32.74,0.04,210.94,1.07,111.0,67.81,40.0,7.18,34.74,40.78,172.66,8.23,19.95,25.0,6,3.11,17.57,15.95,1587.38,11.03,9.95,5.02,6.0,Eagle Ford,Upper Eagle Ford,False,1,-1.957188244872256,0.2806194483156339,,4.0,0.011551259985607623,1.5227227974911755e-08,1.7112922778967082e-07,0.9884352779446149,1.3198383780550447e-05,7.732954117766791e-08
706,706,Cinco Saus,3718,C02,B08,89,3725.42,,3712.42,0.49,0.54,2.81,8.74,0.17,0.95,0.66,24.99,0.13,200.62,1.17,977.14,109.44,70.29,4.26,45.12,41.42,94.53,9.11,19.86,25.0,6,4.03,34.18,11.14,1168.21,13.88,28.26,6.17,6.0,Eagle Ford,Upper Eagle Ford,False,3,2.6317596825383696,-2.419668361884542,,4.0,0.005348848275248529,0.23371970878959794,0.003065562289485801,0.7571864169198647,2.688966721778509e-05,0.0006525740585851126
707,707,Cinco Saus,3718,C02,B08,91,3725.58,,3712.58,0.47,0.45,3.23,9.95,0.25,1.0,0.76,22.97,0.15,173.67,1.28,510.6,153.51,92.11,5.17,61.38,45.14,65.09,11.74,16.7,25.0,6,5.14,51.8,10.0,984.35,17.08,54.23,7.51,6.0,Eagle Ford,Upper Eagle Ford,False,3,4.935766737086113,-3.219886607106,,2.0,9.196917829946002e-06,0.9996496630825472,0.0001536745835280849,2.8555672847969246e-05,1.121685532735247e-09,0.00015890862156125576
708,708,Cinco Saus,3718,C02,B08,93,3725.75,,3712.75,0.46,0.74,2.58,8.03,0.29,0.84,0.59,26.8,0.09,175.0,1.07,140.94,193.99,64.17,4.18,68.8,56.33,52.04,11.75,35.7,25.0,6,4.29,34.71,12.61,1231.33,11.24,47.69,8.33,6.0,Eagle Ford,Upper Eagle Ford,False,3,3.153630076382248,-0.2438126183126015,,4.0,0.0011851414778859609,0.026989260488261196,0.19382483008559506,0.7767345298869827,8.925539221029938e-05,0.001176982669064858
709,709,Cinco Saus,3718,C02,B08,95,3725.92,,3712.92,0.38,0.46,1.23,6.24,0.11,0.68,0.28,30.83,0.05,181.3,0.91,111.0,110.06,54.7,6.36,40.0,37.7,85.15,8.02,15.08,25.0,6,2.84,8.53,23.99,2022.38,10.79,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,-2.180736992335941,0.53571235937592,,4.0,1.8559498452726698e-05,1.0103645379602923e-11,2.740930648001543e-09,0.9999814140534881,2.368025184831302e-08,1.677283849818735e-11
710,710,Cinco Saus,3718,C02,B08,97,3726.08,,3713.08,0.51,0.32,2.09,8.02,0.24,0.73,0.53,24.9,0.11,179.95,1.04,314.22,118.74,77.4,3.03,55.8,43.93,74.81,9.69,14.3,25.0,6,4.35,34.93,18.13,1263.61,16.13,29.98,6.56,6.0,Eagle Ford,Upper Eagle Ford,False,1,2.213703319946504,-1.7245133301544164,,4.0,0.0010527270170531161,0.05719061292877524,0.0015315479245491474,0.9401307131389698,3.262135670567524e-06,9.113685498214116e-05
711,711,Cinco Saus,3718,C02,B08,99,3726.25,,3713.25,0.46,0.25,1.92,7.63,0.2,0.69,0.47,25.32,0.1,190.1,0.97,266.28,103.42,81.91,5.26,53.2,40.72,102.49,9.28,12.97,25.0,6,4.12,34.27,14.38,1281.71,13.75,23.81,6.59,6.0,Eagle Ford,Upper Eagle Ford,False,1,1.2719786117467573,-1.714629712291195,,4.0,0.0002854093383779606,0.0006764113010489665,0.00013874202433152496,0.9988930699020959,2.10756420409835e-06,4.259869941570892e-06
712,712,Cinco Saus,3718,C02,B08,101,3726.42,,3713.42,0.48,0.47,2.2,8.17,0.22,0.72,0.52,25.23,0.11,183.03,0.99,335.44,98.14,81.94,6.28,49.4,39.72,119.55,7.41,13.28,25.0,6,4.2,35.32,13.04,1252.87,15.24,27.33,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,1.3344332673674466,-1.880187191207184,,4.0,0.00028740571704129463,0.004923619462513409,0.0008083844161340674,0.9939638590044425,1.5112337090679687e-06,1.5220166159780965e-05
713,713,Cinco Saus,3718,C02,B08,103,3726.58,,3713.58,0.44,0.76,3.31,8.25,0.71,1.75,0.62,22.09,0.21,215.21,1.96,1644.37,113.49,94.86,4.71,59.63,45.69,45.02,10.98,30.39,25.0,6,4.07,35.1,10.0,1185.62,16.55,62.65,7.2,6.0,Eagle Ford,Upper Eagle Ford,False,3,7.023729355890184,-2.508983227629703,,2.0,1.8721032729008097e-08,0.8911320871468177,0.10832865686837065,2.094098082479479e-07,9.480591604308291e-12,0.0005390278444900822
714,714,Cinco Saus,3718,C02,B08,105,3726.75,,3713.75,0.48,0.43,1.82,7.23,0.22,0.67,0.46,25.73,0.09,177.19,0.98,111.0,88.89,76.57,4.63,47.29,41.08,105.77,9.88,13.99,25.0,6,3.77,23.15,24.79,1393.89,9.2,16.99,6.69,6.0,Eagle Ford,Upper Eagle Ford,False,1,0.7162245321967954,-0.5112293421645487,,4.0,1.741408160758346e-05,1.6661688144966648e-07,1.4914675611048718e-06,0.9999805161444689,4.0245311545580037e-07,9.236365378171067e-09
715,715,Cinco Saus,3718,C02,B08,107,3726.92,,3713.92,0.46,0.53,1.96,7.49,0.19,0.74,0.48,26.29,0.09,206.07,1.04,545.05,83.18,66.04,4.56,51.54,40.41,114.63,7.15,17.23,25.0,6,3.91,26.05,23.23,1457.04,11.04,8.31,5.78,6.0,Eagle Ford,Upper Eagle Ford,False,1,0.5323699484087876,-0.750450432672206,,4.0,8.910229110491227e-06,3.373635570660421e-07,2.6222412165331184e-06,0.9999879411066043,1.7964921969306882e-07,9.410291990374177e-09
716,716,Cinco Saus,3718,C02,B08,109,3727.08,,3714.08,0.48,0.61,2.49,8.44,0.22,0.8,0.62,24.53,0.12,177.16,1.08,375.93,93.31,91.27,4.14,57.32,40.93,78.23,9.09,11.96,25.0,6,4.48,37.17,19.57,1182.51,17.41,32.7,6.36,6.0,Eagle Ford,Upper Eagle Ford,False,3,2.678152970086755,-2.1656328100338222,,2.0,0.0004776794886798608,0.8348497245380108,0.0036096329768411928,0.16079169144018085,5.486569808460122e-07,0.00027072289930634634
717,717,Cinco Saus,3718,C02,B08,111,3727.25,,3714.25,0.54,0.04,2.46,7.33,0.26,0.69,0.63,24.1,0.12,180.02,1.05,452.19,110.26,77.22,4.97,56.07,40.58,120.51,11.12,14.88,25.0,6,4.4,34.88,18.97,1379.34,13.75,20.02,6.45,6.0,Eagle Ford,Upper Eagle Ford,False,3,2.479281145485122,-1.8876496628613613,,4.0,0.0009098221339626032,0.15821301487372108,0.006055602113138587,0.8346051617279895,2.9115640827806596e-06,0.00021348758710531418
718,718,Cinco Saus,3718,C02,B08,113,3727.42,,3714.42,0.48,0.54,2.44,6.5,0.23,0.86,0.54,28.39,0.12,210.92,1.16,886.05,113.93,61.33,4.98,48.25,40.6,56.73,11.11,18.66,25.0,6,3.69,25.29,15.46,1462.91,13.55,28.24,7.12,6.0,Eagle Ford,Upper Eagle Ford,False,1,1.801802758145212,-1.9455872371955416,,4.0,0.0005504896045962914,0.00018764811592586112,6.155519651549918e-05,0.9991875919919607,9.006068657930808e-06,3.70902234376462e-06
719,719,Cinco Saus,3718,C02,B08,115,3727.58,,3714.58,0.34,0.72,0.74,4.51,0.08,0.43,0.17,34.38,0.03,200.61,0.76,111.0,91.68,40.0,6.05,30.33,33.81,33.44,6.6,14.08,25.0,6,2.56,6.75,20.08,2067.36,5.21,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.287976713255657,0.5835322518125936,,1.0,0.9640779032216497,4.639456635418892e-12,1.7849853303682165e-09,0.03590789489367483,1.4170053046514267e-05,3.0042004153938127e-08
720,720,Cinco Saus,3718,C02,B08,117,3727.75,,3714.75,0.4,0.75,0.93,4.59,0.2,0.69,0.23,32.62,0.05,189.36,0.88,111.0,74.16,40.0,3.9,45.15,35.9,78.0,8.12,15.63,25.0,6,2.88,12.95,17.06,1822.1,7.16,5.0,5.52,6.0,Eagle Ford,Upper Eagle Ford,False,1,-2.483762925596202,0.5293944725248422,,4.0,0.09574696848045489,2.2819741449868283e-09,5.975054077452934e-08,0.9042304504879111,2.243256799005716e-05,8.643112890787729e-08
721,721,Cinco Saus,3718,C02,B08,119,3727.92,,3714.92,0.47,0.57,0.73,4.43,0.1,0.49,0.2,31.23,0.03,191.53,0.78,111.0,60.61,40.0,4.75,32.13,35.88,121.59,6.36,13.26,25.0,6,2.66,7.62,22.14,1925.88,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.467095292017672,0.7528581225423387,,4.0,0.03833860968978223,2.871347550540355e-10,5.438819865786332e-08,0.9616469306059673,1.4382972310465337e-05,2.2056606767035374e-08
722,722,Cinco Saus,3728,C02,B09,1,3728.08,,3715.08,0.38,0.59,0.85,4.31,0.05,0.6,0.2,35.04,0.03,201.41,0.83,111.0,85.29,40.0,5.76,35.41,32.88,66.77,7.68,13.89,25.0,6,2.58,5.0,25.31,1960.97,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.858038237441904,0.7931388094960942,,1.0,0.7336904783523249,1.6591046576595583e-10,2.5527845392916024e-08,0.2662626835728078,4.66810876206805e-05,1.3129349069414441e-07
723,723,Cinco Saus,3728,C02,B09,3,3728.25,,3715.25,0.34,0.74,0.58,2.84,0.003,0.77,0.14,37.02,0.02,213.68,0.95,111.0,52.88,40.0,5.05,26.05,25.87,29.42,6.0,16.47,25.0,6,2.0,7.63,10.0,842.16,9.77,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.378380651319662,-0.3596238002984189,,10.0,0.24975621580968824,5.830338579106428e-10,3.486260475908196e-05,0.00014307717339797336,0.7495406668463657,0.0005251769827551778
724,724,Cinco Saus,3728,C02,B09,5,3728.42,,3715.42,0.4,0.85,0.47,3.32,0.003,0.42,0.15,35.86,0.02,228.71,0.74,111.0,41.21,40.0,6.84,22.38,24.91,24.18,6.0,9.07,25.0,6,2.0,11.87,10.0,755.03,7.33,7.01,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.92700743463188,-1.0697296208453848,,10.0,0.08191511204918185,1.0109004462195007e-09,6.128192754202225e-05,0.0001017165904538229,0.91734070629294,0.0005811821289818754
725,725,Cinco Saus,3728,C02,B09,7,3728.58,,3715.58,0.39,0.43,1.36,5.33,0.09,0.69,0.32,30.94,0.06,205.21,0.95,111.0,82.5,40.46,5.88,43.4,36.04,89.97,7.01,13.3,25.0,6,2.95,14.43,16.98,1522.9,6.55,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-2.5682472912478698,-0.0948919755837978,,4.0,0.3524311327049971,6.449694900045337e-08,6.958054662190831e-07,0.6473838547014925,0.00018204484010006267,2.2074509950202676e-06
726,726,Cinco Saus,3728,C02,B09,9,3728.75,,3715.75,0.45,0.54,0.83,3.06,0.003,0.38,0.19,34.43,0.02,298.16,0.7,111.0,34.08,40.0,6.7,17.84,28.53,27.04,6.0,11.65,25.0,6,2.0,11.03,10.0,746.37,14.32,18.09,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-4.3825769400663015,-2.0297864311603777,,10.0,0.03200602401891095,3.766366269024487e-09,0.00011780219907273536,0.00019301559780589172,0.9670736170464191,0.0006095373714249951
727,727,Cinco Saus,3728,C02,B09,11,3728.92,,3715.92,0.43,0.76,1.62,4.82,0.11,0.49,0.37,33.49,0.05,214.24,0.81,111.0,71.39,41.31,7.34,27.62,31.27,61.52,6.75,15.48,25.0,6,3.15,19.61,13.37,1260.49,8.17,30.21,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-2.5557521698400234,-1.0935146090852406,,1.0,0.9019835848315056,1.0145905361887453e-07,5.786202100368272e-06,0.09389799715813765,0.004056471499171578,5.6058850031382316e-05
728,728,Cinco Saus,3728,C02,B09,13,3729.08,,3716.08,0.4,0.36,1.2,4.27,0.14,0.52,0.29,31.83,0.04,191.38,0.81,111.0,39.12,40.0,5.66,40.52,33.14,37.7,6.86,14.06,25.0,6,3.24,14.31,23.15,2106.34,6.84,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.1203728362917103,0.1191206200212378,,4.0,0.0006826605423051225,1.6800215175038744e-11,2.5182473833930704e-09,0.9993170242849999,3.124807838478494e-07,1.5686358587198773e-10
729,729,Cinco Saus,3728,C02,B09,15,3729.25,,3716.25,0.43,0.5,1.13,4.79,0.13,0.64,0.25,32.76,0.05,191.22,0.89,111.0,64.32,40.0,6.34,43.08,36.46,62.16,6.01,19.55,25.0,6,2.76,13.07,12.26,1853.5,5.0,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.1026926331016025,0.3023242997172645,,4.0,0.44921491583969303,1.471445035677833e-09,7.247347677687548e-08,0.5507248423396535,5.991908275737968e-05,2.4879297420611544e-07
730,730,Cinco Saus,3728,C02,B09,17,3729.42,,3716.42,0.45,0.04,0.96,4.93,0.09,0.47,0.24,30.58,0.04,182.26,0.85,111.0,37.64,40.0,6.2,33.31,31.65,52.89,6.09,14.64,25.0,6,2.95,12.72,21.86,1729.75,9.83,5.0,5.14,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.104966860731402,-0.1734005243613705,,4.0,0.016450167891057958,2.026741676567371e-09,5.7845647174764236e-08,0.9835404933388843,9.253913756128406e-06,2.4983912705724865e-08
731,731,Cinco Saus,3728,C02,B09,19,3729.58,,3716.58,0.35,0.41,0.77,5.03,0.13,0.67,0.2,32.31,0.04,201.18,0.91,111.0,53.63,40.0,5.92,27.92,34.44,42.83,6.16,15.23,25.0,6,2.72,8.72,21.58,1711.2,5.17,5.0,5.65,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.489484601303422,0.4356138962811126,,1.0,0.8681412199890214,3.3706296627634284e-10,2.853904795167997e-08,0.13180307587612108,5.539792885492513e-05,2.773298916533843e-07
732,732,Cinco Saus,3728,C02,B09,21,3729.75,,3716.75,0.37,0.71,0.69,5.17,0.09,0.64,0.18,32.65,0.03,200.98,0.87,111.0,49.27,40.0,5.83,31.3,34.25,35.64,6.15,12.77,25.0,6,2.37,5.61,18.3,1712.17,5.81,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.948620195282828,0.3715041265782187,,1.0,0.9930440192531557,8.164620153445611e-11,7.771638413140911e-09,0.006920169724781376,3.542798650154956e-05,3.751822769315876e-07
733,733,Cinco Saus,3728,C02,B09,23,3729.92,,3716.92,0.49,0.13,0.85,5.25,0.04,0.72,0.21,30.93,0.04,204.7,0.92,111.0,33.18,40.0,5.73,40.84,33.21,54.44,6.7,12.16,25.0,6,2.42,8.99,14.7,1505.56,6.78,5.0,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,2,-3.33803125363946,-0.3307138636767707,,1.0,0.5047663809630992,4.3474819982683046e-08,6.305293127523038e-07,0.4950168094282673,0.00021356472883425918,2.5708756665545294e-06
734,734,Cinco Saus,3728,C02,B09,25,3730.08,,3717.08,0.42,0.64,1.71,6.23,0.15,0.75,0.38,30.46,0.08,209.45,0.95,111.0,82.75,52.19,7.36,38.24,34.6,57.47,7.6,12.51,25.0,6,3.37,15.9,25.69,1664.64,8.3,7.49,5.0,6.0,Eagle Ford,Upper Eagle Ford,False,1,-1.7207816323622975,-0.3848716932137381,,4.0,0.00012707331278369858,3.006954282191123e-09,5.651844272212299e-08,0.99987221827347,6.473904640396377e-07,1.497885351167975e-09
